match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
588499,2013-01-20,West Indies,South Africa,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,West Indies,field,South Africa Women in West Indies T20I Series
593726,2013-08-27,England,Australia,County Ground,Chelmsford,England,England,bat,Women's Ashes
593727,2013-08-29,England,Australia,The Rose Bowl,Southampton,England,Australia,bat,Women's Ashes
593728,2013-08-31,England,Australia,Riverside Ground,Chester-le-Street,England,England,field,Women's Ashes
603243,2013-03-03,Sri Lanka,West Indies,R Premadasa Stadium,Colombo,West Indies,Sri Lanka,bat,West Indies Women in Sri Lanka T20I Series
603244,2013-03-05,Sri Lanka,West Indies,R Premadasa Stadium,Colombo,West Indies,Sri Lanka,field,West Indies Women in Sri Lanka T20I Series
603246,2013-03-08,Sri Lanka,West Indies,R Premadasa Stadium,Colombo,West Indies,West Indies,bat,West Indies Women in Sri Lanka T20I Series
627008,2013-07-05,England,Pakistan,Haslegrave Ground,Loughborough,England,England,bat,Pakistan Women in England T20I Series
627009,2013-07-05,England,Pakistan,Haslegrave Ground,Loughborough,Pakistan,Pakistan,bat,Pakistan Women in England T20I Series
640947,2013-07-29,Ireland,Pakistan,YMCA Cricket Club,Dublin,Pakistan,Pakistan,field,ICC Women's World Twenty20 Qualifier
640955,2013-07-31,Pakistan,Sri Lanka,YMCA Cricket Club,Dublin,,Sri Lanka,field,ICC Women's World Twenty20 Qualifier
644941,2013-07-16,Ireland,Pakistan,YMCA Cricket Club,Dublin,Pakistan,Pakistan,bat,
664293,2013-09-14,South Africa,Bangladesh,Senwes Park,Potchefstroom,South Africa,Bangladesh,bat,Bangladesh Women in South Africa T20I Series
664295,2013-09-15,South Africa,Bangladesh,Senwes Park,Potchefstroom,South Africa,South Africa,bat,Bangladesh Women in South Africa T20I Series
666047,2014-01-31,Australia,England,Melbourne Cricket Ground,,Australia,Australia,field,Women's Ashes
666049,2014-02-02,Australia,England,Stadium Australia,Sydney,Australia,Australia,field,Women's Ashes
668515,2013-10-31,South Africa,Sri Lanka,Senwes Park,Potchefstroom,South Africa,South Africa,field,Sri Lanka Women in South Africa T20I Series
668517,2013-11-02,South Africa,Sri Lanka,Senwes Park,Potchefstroom,Sri Lanka,South Africa,field,Sri Lanka Women in South Africa T20I Series
668519,2013-11-04,South Africa,Sri Lanka,Senwes Park,Potchefstroom,South Africa,South Africa,field,Sri Lanka Women in South Africa T20I Series
682967,2014-03-23,Australia,New Zealand,Sylhet Stadium,,New Zealand,Australia,field,Women's World T20
682971,2014-03-24,England,West Indies,Sylhet Stadium,,West Indies,England,field,Women's World T20
682973,2014-03-24,India,Sri Lanka,Sylhet Stadium,,Sri Lanka,Sri Lanka,bat,Women's World T20
682975,2014-03-25,Ireland,New Zealand,Sylhet Stadium,,New Zealand,New Zealand,bat,Women's World T20
682979,2014-03-26,Bangladesh,West Indies,Sylhet Stadium,,West Indies,West Indies,bat,Women's World T20
682981,2014-03-26,England,India,Sylhet Stadium,,England,India,bat,Women's World T20
682985,2014-03-27,New Zealand,Pakistan,Sylhet Stadium,,New Zealand,New Zealand,bat,Women's World T20
682989,2014-03-28,Sri Lanka,West Indies,Sylhet Stadium,,West Indies,Sri Lanka,bat,Women's World T20
682991,2014-03-29,Ireland,South Africa,Sylhet Stadium,,South Africa,South Africa,bat,Women's World T20
682993,2014-03-29,Australia,Pakistan,Sylhet Stadium,,Australia,Australia,bat,Women's World T20
682995,2014-03-30,Bangladesh,India,Sylhet Stadium,,India,India,bat,Women's World T20
682997,2014-03-30,England,Sri Lanka,Sylhet Stadium,,England,Sri Lanka,bat,Women's World T20
682999,2014-03-31,Ireland,Pakistan,Sylhet Stadium,,Pakistan,Pakistan,bat,Women's World T20
683001,2014-03-31,New Zealand,South Africa,Sylhet Stadium,,South Africa,New Zealand,bat,Women's World T20
683003,2014-04-01,Bangladesh,Sri Lanka,Sylhet Stadium,,Bangladesh,Bangladesh,bat,Women's World T20
683005,2014-04-01,India,West Indies,Sylhet Stadium,,India,West Indies,bat,Women's World T20
683007,2014-04-02,New Zealand,Sri Lanka,Sylhet Stadium,,New Zealand,Sri Lanka,bat,Women's World T20
683009,2014-04-02,India,Pakistan,Sylhet Stadium,,India,India,bat,Women's World T20
683011,2014-04-03,Australia,West Indies,Shere Bangla National Stadium,Mirpur,Australia,Australia,bat,Women's World T20
683013,2014-04-04,England,South Africa,Shere Bangla National Stadium,Mirpur,England,England,field,Women's World T20
683015,2014-04-06,Australia,England,Shere Bangla National Stadium,Mirpur,Australia,Australia,field,Women's World T20
693433,2014-09-01,England,South Africa,County Ground,Chelmsford,England,England,field,South Africa Women in England T20I Series
